"","X_R24834A_2","X_R24834A_1","X_R21723B_2","X_37014_1","X_31616_1","X_R35073B_1","X_7158_1","X_R35073B_2","X_R40334B_1","X_R40334B_2","X_R30875B_2","X_R30875B_1","X_R21723B_1","X_40064_1","X_R9288_1","X_Rou7776B_1","X_Rou7776B_2","X_ROU7788A_1","X_ROU7788A_2","X_554_1","X_21868_1","X_35794_1","X_9487_1","X_9530_1","X_9519_1","X_3210_1","X_1608_1","X_945_1","X_928_1","X_675_1","X_649_1","X_610_1","X_Rou6223B_2","X_Rou6223B_1","X_776_1","X_R41544A_1","X_R9288_2","X_R16380_1","X_R16380_2","X_R41544A_2","X_301_1","X_9677_1","X_613_1","X_735_1","X_1496_1","X_1589_1","X_1779_1","X_9568_1","X_9631_1","X_R34914A_1","X_9945_1","X_10003_1","X_R19459B_2","X_R34914A_2","X_R29425B_2","X_607_1","X_33098_1","X_24339_1","X_20026_2","X_20026_1","X_14501_1","X_R19880A_10","X_R19880A_9","X_R19459B_1","X_R40757A_2","X_R40757A_3","X_R25549B_2","X_R25549B_1","X_R29425B_1","X_523_1"
"IGLVI-70",4.71775678528571,4.72105744327729,4.73524091852036,4.43642469970343,4.66815427895802,5.75390251431603,4.43642469970343,5.28535714235886,4.72879854267097,4.43642469970343,4.43642469970343,4.73532388580381,4.43642469970343,9.08656570832814,4.79739270084652,4.7078549650352,4.80788108427361,4.43642469970343,4.9324329993519,5.10338060277462,4.82206042078743,4.74911211782299,4.82707223266979,7.00886833327198,4.43642469970343,6.09752091564642,4.80484529845317,4.85330412145056,4.43642469970343,4.43642469970343,4.43642469970343,4.98173350303389,4.43642469970343,4.69841222316805,4.43642469970343,4.43642469970343,4.43642469970343,4.73652213081928,4.731674706654,4.43642469970343,4.85858100445372,5.31320624052208,4.43642469970343,4.8321089716127,5.61916953304441,5.83494906635359,5.87948820205004,5.63634920029343,5.61088922050605,5.67945330537627,5.36589352972024,4.43642469970343,4.7437705388725,5.60510279265958,5.91154690014614,4.43642469970343,4.81157440858161,4.7498789838462,4.65559475576232,4.43642469970343,4.43642469970343,4.43642469970343,4.79601491404104,4.43642469970343,4.43642469970343,4.43642469970343,4.73920849164734,4.7493615545922,5.65129895829475,5.88893127103016
"IL18",4.83366300171443,4.92784385758443,4.73524091852036,4.986946760834,5.26154416692711,5.90368532641494,5.35533650779475,5.89045594247396,5.08581568404483,5.01714509746689,5.20816892288831,5.03107442953971,4.74050165905005,7.59516001510347,5.00496894613867,4.90518466786058,5.12667469846456,5.61512695591445,5.48966433367845,4.98258700332811,5.66243321917869,6.14768004750261,5.21078003301411,5.11379241409769,6.16627216707064,5.40406275792656,5.51910640749949,5.51773686299086,5.8978912255515,4.43642469970343,5.34279904997405,5.44219628483209,4.43642469970343,4.69841222316805,5.6687416907183,5.29120721415595,4.72713338905432,6.74931513550133,6.76919197415194,5.38977972656438,5.36752252838766,4.99600893631095,4.43642469970343,4.43642469970343,5.28412253024096,5.44391106843968,4.86896413272205,4.43642469970343,4.83752007860272,5.19374299850991,4.82133277405889,5.40000797513705,4.7437705388725,5.10183183755694,4.98635431438704,4.43642469970343,5.26616709997776,5.31128572635941,4.81531371220738,4.8624887320474,5.2690219071519,5.12818366460844,5.37370496445745,4.86768228453592,5.16781809219846,4.826104262692,5.33199531322836,5.49845330407881,5.02869009033394,4.91322168920301
"IL18R1",8.93181767955872,8.81043216736696,8.02032768933503,9.31319917782635,11.4662477711919,10.4699244073158,8.14003102451789,10.3996098971452,10.2107345067094,10.1580118660975,9.07454569642059,9.14634953475319,7.93147271586252,8.17213022287133,8.47039606504431,7.99087030965441,7.96990338688776,9.92362698351588,9.8371158779386,6.40744906290163,6.92369949345965,9.44956220439285,9.91591335825512,7.00886833327198,10.7255153478064,6.40890400721908,5.93540929154986,9.31298923883676,10.212299160254,10.7220985810276,8.01860608032337,5.92154216823875,10.4432626253002,10.3681717511827,8.22920506313051,10.7100581953732,8.4794204858433,10.6242612604926,10.6819447346391,10.7112572019017,6.80653770960417,6.78081126471828,6.69802957344804,6.29074810637035,6.13961554107252,8.08163009074844,5.8224528215141,8.10204985455472,5.4038435622173,10.5514787017028,6.45223054987369,6.37056546920624,9.05437845896288,10.5068765700874,8.42144664374092,6.6288448496743,8.11470076626286,11.5228197658998,8.45688553099813,8.80343703380662,9.42990700516889,8.03942736959593,7.83617086046269,9.05437990423252,11.0858359739316,11.0879295935446,9.69287444015155,9.83630581353531,8.41336050256339,7.38354582751949
"IL1RAPL2",4.43642469970343,4.43642469970343,4.85826607866322,4.43642469970343,4.66815427895802,4.43642469970343,4.67743739678853,4.43642469970343,4.43642469970343,4.43642469970343,5.09084707561107,4.95230682843879,5.04126560887487,4.43642469970343,4.79739270084652,4.7078549650352,4.69944573646948,4.43642469970343,4.43642469970343,4.43642469970343,4.82206042078743,4.43642469970343,4.43642469970343,4.99116338969634,4.43642469970343,4.83761373651259,4.80484529845317,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.87691200074683,4.43642469970343,4.84685926090615,4.43642469970343,4.731674706654,4.43642469970343,5.03135183346553,4.43642469970343,4.43642469970343,5.76406956868253,4.43642469970343,4.43642469970343,4.43642469970343,4.82572400324091,4.43642469970343,4.77820988420702,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.60868847843668,5.29261857508018,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.86768228453592,5.01692982560217,5.10736054840009,4.86384704637661,4.87812520639473,4.70277927026603,4.43642469970343
"IL6",4.43642469970343,4.43642469970343,5.3205752723177,4.43642469970343,4.89840585688288,6.15396791182938,4.67743739678853,5.89045594247396,4.94112062116199,5.08461627745988,4.94505697214014,4.85838279216493,5.17456019566608,4.43642469970343,4.43642469970343,4.81972313562008,4.69944573646948,4.72157492375647,4.72373271703732,6.28775502442493,4.43642469970343,4.87777448860059,5.21078003301411,4.82988465682343,5.29851031344726,5.00199303531711,4.80484529845317,8.43450655576853,6.54491593315993,4.43642469970343,4.43642469970343,6.15277165020275,6.3912013997244,6.24375577858077,4.92843188477848,5.07761183891398,4.43642469970343,5.2749084639962,5.58862073982304,5.09033880530695,5.03135183346553,4.43642469970343,4.84610956623015,4.43642469970343,5.19675311786854,6.31908376308208,4.43642469970343,5.20815373077305,4.43642469970343,4.91866488251495,4.82133277405889,4.99956625371408,4.43642469970343,5.49499049991029,5.51748432466296,5.22958452177887,5.39031766711507,6.0926414249941,4.43642469970343,4.43642469970343,4.7548554369105,5.18244846772007,5.27026830122694,4.43642469970343,4.88728466866744,5.04980652619797,5.1714761061468,4.97635392431107,5.44859069093977,4.43642469970343
"IL7R",4.83366300171443,5.06883997340656,5.03091108432156,9.5354459963093,7.99614538496902,5.27753779714419,7.36837640307512,5.04097573124789,7.21049428984048,7.13357089710382,6.19282358609912,6.49740686893113,4.96117934151611,5.71929594912837,6.30234126752014,6.04877641511143,5.9658977306886,5.75934552214055,5.84697741474475,5.20433809304422,6.83148198116599,6.90768606689053,4.82707223266979,4.43642469970343,5.45068495242012,4.43642469970343,4.95605365983023,5.02396577885427,4.94208652488822,4.9829469679745,4.96540065369388,4.43642469970343,7.56565103464093,7.44110870616569,6.76367084591256,4.93470353698429,6.49424361805848,6.16066982494824,6.30830938634795,4.81610560961567,4.85858100445372,4.99600893631095,4.43642469970343,4.8321089716127,5.19675311786854,5.685788152306,4.86896413272205,5.51554048967882,5.00186182893476,8.32286508027573,4.43642469970343,4.83588151344031,8.0842937034713,8.28902393817992,4.98635431438704,5.00075862894125,6.03571987900034,6.79319628071674,8.0099492036058,8.68587931618615,5.71023350903145,4.92789163099539,5.05609230574266,8.02130235571,5.3627918819369,5.48370641106731,5.80708017649361,5.78862461994847,4.89646824870615,7.85926253702137
"INKA2-AS1",4.43642469970343,4.72105744327729,4.43642469970343,4.66230967858833,4.95239077618837,4.43642469970343,4.67743739678853,4.43642469970343,5.01822316432268,4.84843234313411,4.43642469970343,4.43642469970343,4.43642469970343,4.7399680756864,4.43642469970343,4.43642469970343,4.43642469970343,4.72157492375647,4.43642469970343,4.8237656411637,4.43642469970343,4.74911211782299,4.82707223266979,4.82988465682343,4.43642469970343,4.43642469970343,4.80484529845317,4.43642469970343,4.43642469970343,4.82402243227105,4.81150865634893,4.43642469970343,4.43642469970343,4.43642469970343,4.74849871070124,4.7250565201026,4.43642469970343,4.43642469970343,5.02388864622694,4.43642469970343,4.85858100445372,4.83334256902884,5.01389256496831,5.11757579697253,4.43642469970343,5.20448028309907,4.43642469970343,4.82572400324091,4.83752007860272,4.77820988420702,4.97917645446303,4.43642469970343,4.43642469970343,4.85948777985385,4.82645330670871,4.43642469970343,4.9198418346737,4.87885272183426,4.87351287392938,4.68300753626299,4.8260282769257,4.43642469970343,4.69102157813117,4.74193532901226,4.69743327377195,4.43642469970343,4.43642469970343,4.43642469970343,4.70277927026603,4.91322168920301
"INMT",4.71775678528571,4.72105744327729,4.85826607866322,4.88682493491273,4.43642469970343,4.43642469970343,4.77687411274482,4.43642469970343,4.72879854267097,4.84843234313411,4.73109443420412,4.43642469970343,4.86566590495663,4.96026515398775,5.10743234207019,4.81972313562008,5.02135778845176,4.43642469970343,4.84207377126368,4.98258700332811,4.82206042078743,5.13027783016497,4.82707223266979,4.43642469970343,4.43642469970343,4.83761373651259,4.95605365983023,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.98173350303389,4.43642469970343,4.43642469970343,4.43642469970343,5.01084965211538,4.84685926090615,4.73652213081928,4.43642469970343,4.81610560961567,5.36752252838766,4.83334256902884,4.43642469970343,4.8321089716127,4.81987415110427,5.10350479730538,4.86896413272205,5.37620124750757,4.83752007860272,4.77820988420702,4.43642469970343,4.83588151344031,4.43642469970343,4.43642469970343,4.712635168776,5.00075862894125,4.86920719504599,4.43642469970343,4.43642469970343,4.43642469970343,4.93839464666568,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343
"INPP4B",6.72485517738332,6.59696625580742,5.70044440856409,8.75694479965626,4.89840585688288,6.13504057575019,5.99591204629925,6.07018351398525,5.47014318245413,5.60915403349161,7.72447085531616,7.93499211594491,5.6891728262037,6.68250406618599,7.57535334699441,7.17594568375493,7.26947559854453,5.12935498557839,5.18925640329099,5.63060188031396,6.44642805995329,7.68965718716199,5.8458430327054,5.64854649737158,5.20972995973659,5.72776724036183,6.00944703566426,6.07220720367958,6.10286845675981,7.11875795384997,6.53455275907717,5.57066005545197,6.72707412210759,6.73052424450019,7.20892462704684,4.93470353698429,7.62250590687456,7.62207894047494,7.73534950938931,5.03420152551401,7.19510203863263,5.31320624052208,5.34071283019709,5.95328733610981,5.86660776668653,6.28806452210341,5.29214784033825,5.51554048967882,5.47825844532711,5.49581130054489,5.56553806182247,5.96661895829299,5.24066970522298,5.27378256221619,5.51748432466296,6.5494165269252,8.72799012679886,7.14547256815782,6.97370278961791,7.25226380896135,6.72982988889514,5.83487418007963,5.84433403694479,5.23596947705928,5.70225211575041,5.54826315010901,5.74742606499476,5.81969622299198,5.77398759127445,5.25500021101363
"IQCA1",4.43642469970343,4.43642469970343,4.73524091852036,4.7555496900003,4.43642469970343,5.00152277952132,4.67743739678853,4.97793219359016,4.94112062116199,4.72825134109499,4.73109443420412,4.43642469970343,4.43642469970343,4.43642469970343,5.05844271081344,4.43642469970343,4.69944573646948,4.9287316028197,5.07470862148004,4.8237656411637,4.6595126925563,4.74911211782299,4.82707223266979,4.43642469970343,4.43642469970343,4.43642469970343,4.80484529845317,4.43642469970343,4.43642469970343,4.82402243227105,4.81150865634893,4.43642469970343,4.73106020822224,4.43642469970343,4.87691200074683,4.43642469970343,4.93826529849404,4.73652213081928,4.43642469970343,4.43642469970343,5.03135183346553,4.99600893631095,4.43642469970343,4.8321089716127,4.81987415110427,4.82383861077602,4.86896413272205,4.98533209176738,4.83752007860272,5.19374299850991,4.43642469970343,4.43642469970343,4.43642469970343,5.03262085843968,4.82645330670871,4.83673260693111,5.23874667763638,5.75866349189664,4.43642469970343,4.92781216709959,4.43642469970343,4.43642469970343,4.69102157813117,4.74193532901226,4.43642469970343,4.71238723694969,4.95896370071213,4.87812520639473,4.43642469970343,5.57951984893899
"IQSEC3",4.43642469970343,4.43642469970343,4.73524091852036,4.43642469970343,4.76378944338591,4.43642469970343,4.67743739678853,4.82044526351183,4.43642469970343,4.43642469970343,4.43642469970343,4.73532388580381,4.43642469970343,4.43642469970343,4.43642469970343,4.7078549650352,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.6595126925563,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.83761373651259,4.43642469970343,4.43642469970343,4.79489181351919,4.82402243227105,4.43642469970343,4.43642469970343,4.73106020822224,4.43642469970343,4.65730902259377,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.82572400324091,4.43642469970343,5.02569460788878,4.43642469970343,4.43642469970343,4.43642469970343,4.73610939237003,4.9133910839263,4.43642469970343,4.65342361624057,4.65828788020326,4.43642469970343,4.43642469970343,4.88584900290168,4.43642469970343,4.43642469970343,4.74193532901226,4.43642469970343,4.43642469970343,4.73920849164734,4.87812520639473,4.70277927026603,4.91322168920301
"IRX5",4.43642469970343,4.43642469970343,4.43642469970343,4.7555496900003,4.95239077618837,4.72032517237783,4.43642469970343,4.43642469970343,4.72879854267097,4.94018234262209,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.72373271703732,4.8237656411637,4.43642469970343,4.43642469970343,4.43642469970343,4.82988465682343,4.43642469970343,4.43642469970343,5.07115165936464,4.43642469970343,4.79489181351919,4.82402243227105,5.18043499888528,5.10234429481393,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.85858100445372,4.99600893631095,5.14137228599723,4.43642469970343,4.43642469970343,4.82383861077602,5.47718317433647,4.98533209176738,4.83752007860272,4.43642469970343,5.19959659212727,5.47415102044863,4.7437705388725,4.43642469970343,4.43642469970343,5.00075862894125,4.74301960738593,4.43642469970343,4.43642469970343,4.43642469970343,4.7548554369105,4.43642469970343,4.43642469970343,4.74193532901226,4.69743327377195,4.71238723694969,4.43642469970343,4.43642469970343,4.43642469970343,5.10771808273844
"ISX",5.22361194959923,5.23265018072618,4.85826607866322,5.2103978032855,8.27323614637378,4.72032517237783,5.88205567237669,4.97793219359016,5.20227361183083,5.14531731276841,5.74391207789342,5.8189491054497,4.86566590495663,4.80784738515884,5.15286095809681,4.7078549650352,4.80788108427361,4.9287316028197,5.00824048865439,6.15520853355749,4.93330234581083,7.09127439396489,5.8458430327054,4.82988465682343,4.9864662133097,5.00199303531711,4.95605365983023,5.15358882741396,7.03446480597882,7.16804416778857,5.34279904997405,5.10234429481393,5.02267834296921,5.21402098424907,5.09401767478451,5.01084965211538,5.1426456671797,4.43642469970343,4.946051762941,4.81610560961567,4.85858100445372,5.31320624052208,5.14137228599723,5.11757579697253,5.43393649569113,5.10350479730538,5.29214784033825,4.82572400324091,6.60653208751784,7.28809101188011,4.43642469970343,5.22792878138786,5.18235314633589,7.47215999820012,5.16069577180564,5.66858245824695,7.01111914297937,5.86687608712276,5.56804559616756,5.9302215298216,5.23950708312481,4.43642469970343,4.43642469970343,5.23596947705928,4.69743327377195,4.71238723694969,5.1714761061468,4.97635392431107,5.08432614121986,7.46501009740391
"ITIH5",4.43642469970343,4.43642469970343,4.85826607866322,5.24122094506839,4.83693633764525,4.72032517237783,4.77687411274482,4.90606525189103,4.94112062116199,5.08461627745988,5.74391207789342,5.49232406908532,4.96117934151611,4.91505659747622,4.43642469970343,4.9769197577293,4.8907421174259,5.55096019976208,5.52499594277514,4.8237656411637,5.20101488456382,5.05820094230687,5.10900763269102,4.43642469970343,5.29851031344726,4.43642469970343,4.43642469970343,5.02396577885427,4.94208652488822,4.43642469970343,4.43642469970343,4.82315678400107,5.61988793521394,5.77599550781134,4.81826585845619,4.7250565201026,4.43642469970343,5.10273556730071,4.85324902195592,4.90077313717787,5.03135183346553,4.99600893631095,4.43642469970343,4.43642469970343,4.43642469970343,4.82383861077602,4.86896413272205,4.98533209176738,4.83752007860272,5.1153136208872,4.43642469970343,4.43642469970343,4.43642469970343,5.27378256221619,4.82645330670871,4.83673260693111,5.31818904562375,4.43642469970343,4.65559475576232,4.68300753626299,4.66181727485139,4.43642469970343,4.43642469970343,4.74193532901226,4.43642469970343,4.43642469970343,5.03872083865816,5.36116468220041,4.43642469970343,4.91322168920301
"JUP",8.3741920367223,8.48812002093195,10.1407012227683,9.10292062067763,7.96392088736377,7.89068905640163,9.23110915428039,7.77745707663435,10.0859546195723,9.93500413593785,9.19786145706502,8.99607808701887,10.109642096304,6.3726360255756,11.2804893152585,8.42639929712451,8.45465803354477,11.628078933798,11.7253498932262,9.63162426036899,6.93637404331144,9.93542053748602,8.16816520245296,9.18917079485285,7.73557213708576,5.47849316817858,9.243527930502,8.25616964647924,6.65024039451491,8.14055635930047,12.3658901599663,9.88318909516132,8.89325423993668,8.99615749440021,8.38284824092202,7.65079717095866,11.1649453345537,8.08713522898869,8.10096293683149,7.41811936537852,9.64193149480595,8.063388316241,8.07723924550343,8.16749879220172,9.95885998110053,10.3173826814755,8.18349887842755,7.75226582201165,10.230937408246,9.09133070499547,9.15775272514416,8.4759408565799,7.53743835991169,9.00041760015374,7.70202266020426,9.34038292836605,6.76394489167455,9.06885203832663,8.8259627390955,8.60336470634511,8.12341231630765,6.47189893035275,6.77248247953733,7.53914015088855,8.27471109323636,8.25545900659174,7.86252110777778,7.69872722728325,7.89607446288693,8.42053530619173
"KCNJ12",5.17388422391049,5.2796544770518,5.03091108432156,4.66230967858833,4.76378944338591,5.06723326163802,5.88205567237669,4.97793219359016,5.01822316432268,5.08461627745988,7.77961815000951,7.70701005216093,4.86566590495663,4.43642469970343,4.79739270084652,6.71346268437574,6.82660388300982,4.72157492375647,4.43642469970343,4.8237656411637,9.14043223855316,5.40866346573272,4.43642469970343,4.99116338969634,4.43642469970343,5.83248692189191,5.16742483329932,4.43642469970343,4.43642469970343,4.82402243227105,4.43642469970343,4.43642469970343,5.68373230757706,5.55197219021463,5.97247043941625,4.7250565201026,4.72713338905432,4.73652213081928,4.946051762941,4.70528586591511,7.6550457749841,4.43642469970343,5.42392788935383,5.39117203229667,6.36143184409359,5.10350479730538,5.38979675195874,4.98533209176738,5.88092527823827,4.77820988420702,5.28727549792701,4.99956625371408,5.39258067784317,5.03262085843968,5.3391137636237,7.34784219517044,7.83750159092787,4.81995143533555,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.62670466797204,5.25202776141916,5.20889450908712,5.03872083865816,5.25497817682092,5.34530996092764,5.57951984893899
"KCNJ6",4.43642469970343,4.43642469970343,4.43642469970343,4.66230967858833,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.72825134109499,4.94505697214014,5.1001117566789,4.43642469970343,4.43642469970343,4.79739270084652,4.43642469970343,4.43642469970343,4.43642469970343,4.72373271703732,4.43642469970343,4.88128087373255,4.43642469970343,5.51913365113246,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.85330412145056,4.43642469970343,4.82402243227105,4.96540065369388,5.29121719611399,4.43642469970343,4.43642469970343,4.74849871070124,4.43642469970343,4.72713338905432,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.99600893631095,4.84610956623015,4.43642469970343,4.43642469970343,4.82383861077602,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.39031766711507,4.43642469970343,4.65559475576232,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343
"KCNQ2",4.92218081748286,5.2796544770518,6.02210863637489,4.986946760834,5.29182469049284,4.83727805978251,5.63225427980932,4.97793219359016,5.50749293607882,5.5055688431938,5.20816892288831,4.95230682843879,6.04755393268436,4.91505659747622,5.00496894613867,5.03984862233551,4.96031242590631,4.83903699895034,5.00824048865439,5.92370608779179,4.6595126925563,5.13027783016497,6.13266646028032,5.21625704731818,4.9864662133097,5.00199303531711,5.25159142967408,5.15358882741396,5.59685053871526,7.16804416778857,7.3450060621318,5.68370447546617,6.45624939534113,6.59151754550665,5.12893704205385,5.41885076318695,4.84685926090615,5.87879211904842,5.8571452490436,5.31575283144876,5.03135183346553,5.46778324702828,5.49976195671592,4.99428039286477,6.06797060596613,4.82383861077602,5.69829791663951,5.20815373077305,6.24536300246877,5.1153136208872,5.56553806182247,6.05100648026331,4.87026325745748,5.16408227557861,4.82645330670871,5.32051609351126,5.18056332564163,4.97723984139612,4.87351287392938,4.92781216709959,5.63724181333661,4.72108529068848,4.69102157813117,4.86768228453592,4.80504663104129,4.826104262692,5.22898242925613,5.19567184608598,4.81257581067408,6.541662683626
"KIAA1210",4.43642469970343,4.43642469970343,4.43642469970343,5.10867373358355,4.43642469970343,4.43642469970343,4.77687411274482,4.70836783190094,4.84920229437201,4.72825134109499,4.73109443420412,4.95230682843879,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.72157492375647,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.98722180095718,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.82315678400107,4.85238446388417,4.69841222316805,4.43642469970343,4.7250565201026,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.83334256902884,4.43642469970343,4.8321089716127,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.85948777985385,4.43642469970343,4.43642469970343,4.65342361624057,6.66968205519556,4.65559475576232,4.43642469970343,4.66181727485139,4.43642469970343,4.69102157813117,4.86768228453592,4.43642469970343,4.43642469970343,5.03872083865816,4.7493615545922,4.70277927026603,4.43642469970343
"KIR2DL4",4.71775678528571,4.43642469970343,5.3205752723177,4.43642469970343,4.43642469970343,5.18049316214991,4.43642469970343,5.24291998457331,4.72879854267097,4.43642469970343,4.94505697214014,4.73532388580381,4.86566590495663,5.58373944185839,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.6595126925563,4.65774403355446,4.43642469970343,4.43642469970343,4.9864662133097,4.43642469970343,4.43642469970343,5.02396577885427,4.43642469970343,4.43642469970343,4.43642469970343,4.82315678400107,4.43642469970343,4.69841222316805,4.65730902259377,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.70528586591511,4.43642469970343,4.43642469970343,4.84610956623015,4.43642469970343,4.43642469970343,4.43642469970343,5.18015135633748,4.98533209176738,4.43642469970343,5.02569460788878,4.43642469970343,4.83588151344031,4.7437705388725,4.73610939237003,4.43642469970343,4.43642469970343,4.65342361624057,4.87885272183426,4.65559475576232,4.78472364083332,4.66181727485139,4.72108529068848,4.43642469970343,4.43642469970343,5.01692982560217,4.826104262692,4.43642469970343,5.19567184608598,4.81257581067408,4.43642469970343
"KIR3DL2",4.43642469970343,4.43642469970343,4.73524091852036,4.43642469970343,4.43642469970343,4.72032517237783,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.8237656411637,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.98173350303389,4.73106020822224,4.43642469970343,4.65730902259377,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.95764970901678,5.01389256496831,4.43642469970343,4.43642469970343,4.43642469970343,5.04587958970013,4.82572400324091,4.83752007860272,4.43642469970343,4.97917645446303,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.40200040017414,4.74301960738593,4.43642469970343,4.65559475576232,4.43642469970343,4.43642469970343,4.43642469970343,4.79601491404104,4.43642469970343,4.43642469970343,4.43642469970343,4.73920849164734,4.43642469970343,4.43642469970343,4.43642469970343
"KLHL34",4.43642469970343,4.43642469970343,4.85826607866322,4.43642469970343,4.66815427895802,4.83727805978251,4.43642469970343,4.70836783190094,5.20227361183083,4.43642469970343,5.88051776090206,5.70077568795404,4.74050165905005,4.43642469970343,4.43642469970343,4.7078549650352,4.43642469970343,4.43642469970343,4.43642469970343,4.8237656411637,7.49384831673643,5.38490555143817,5.21078003301411,4.82988465682343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.49096122697849,4.82402243227105,4.43642469970343,4.82315678400107,4.85238446388417,4.95827045785759,4.43642469970343,5.01084965211538,4.43642469970343,4.43642469970343,4.43642469970343,4.81610560961567,4.43642469970343,4.43642469970343,4.43642469970343,4.8321089716127,4.43642469970343,4.43642469970343,4.86896413272205,4.43642469970343,4.43642469970343,5.19374299850991,4.43642469970343,4.83588151344031,5.39258067784317,5.03262085843968,5.41497134437262,4.43642469970343,4.65342361624057,4.81995143533555,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.96363547568522,4.80504663104129,4.71238723694969,5.33199531322836,4.87812520639473,5.13528098847479,4.43642469970343
"KRT72",4.71775678528571,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.67743739678853,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,5.1001117566789,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.79489181351919,4.43642469970343,4.43642469970343,4.43642469970343,4.73106020822224,4.43642469970343,4.43642469970343,4.43642469970343,4.72713338905432,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.86896413272205,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.73610939237003,4.712635168776,4.83673260693111,4.96549287395593,5.31128572635941,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.43642469970343,4.80504663104129,4.43642469970343,4.73920849164734,4.43642469970343,4.70277927026603,4.43642469970343
