"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BMI1",398.103850805041,-0.0902090954704754,0.105319933078672,-0.856524428315875,0.391707766691255,0.895243553710394
"BMI1P1",0,NA,NA,NA,NA,NA
"BMP1",29.1283163155822,0.386056704083522,0.187710339294408,2.05666190543732,0.0397187589512529,0.617717459129454
"BMP10",0.236919911858052,0.334797482385128,1.3925892000792,0.24041367143023,0.810009580693234,NA
"BMP15",0,NA,NA,NA,NA,NA
"BMP2",15.8622486376366,-0.057398509235027,0.565282619713746,-0.101539490572155,0.919122210593963,0.994145576400498
"BMP2K",411.145243142529,0.12403138190045,0.140892248444551,0.880327933365787,0.378681684519593,0.89249132858759
"BMP2KL",0.188153132564042,0.57651448462606,1.4667660100831,0.393051434695707,0.694281492752618,NA
"BMP3",3.09485949851745,-0.282262096452155,0.526631418318085,-0.535976560900263,0.591974749820776,0.949640981082515
"BMP4",60.8086779277695,2.03622062758322,0.608191262788911,3.34799388311822,0.000813988079642005,0.142729679041842
"BMP5",0.809070898775894,-0.285405597986921,1.04098688936533,-0.274168292514162,0.783955293735913,NA
"BMP6",47.5564437433452,0.0928082911022107,0.358758183016668,0.258693168534357,0.795871990909214,0.979938611094563
"BMP6P1",0.0269308873285047,-0.0881495322036131,3.30124425294482,-0.0267019115974169,0.978697488442922,NA
"BMP7",0.32941836547168,0.727006759869625,1.33262848150407,0.545543465384359,0.585379794932832,NA
"BMP7-AS1",0,NA,NA,NA,NA,NA
"BMP8A",51.6512210736209,-0.229545754655818,0.18252462952319,-1.25761523393014,0.208530941277003,0.833795220209345
"BMP8B",125.499648727535,-1.38731946906898,0.360519362788825,-3.84811361680346,0.000119030849999567,0.0529425995266368
"BMP8B-AS1",1.02771964802675,-1.29359737399841,0.647943315979541,-1.99646688544473,0.0458831267457363,NA
"BMPER",0.373297135986395,0.186725563415397,0.836047312105391,0.223343297337052,0.823268331792014,NA
"BMPR1A",149.621587071925,0.17108402929337,0.108790785974075,1.57259668419106,0.115812235951122,0.757684055866494
"BMPR1AP1",1.73616277413446,0.739040928756244,0.442163873376448,1.67141861480629,0.0946390216333127,0.73087830327585
"BMPR1AP2",0.102367795823593,-0.325650563074621,2.1609445414061,-0.150698251081781,0.880213752913706,NA
"BMPR1B",0.550386054867263,0.0559766565194513,0.716964251522973,0.078074543327015,0.937768756850683,NA
"BMPR1B-DT",0,NA,NA,NA,NA,NA
"BMPR2",866.345029539067,0.0664322758238766,0.0554927389595463,1.19713456335801,0.231254110076526,0.839925397935391
"BMS1",1412.73741701664,-0.0337860814715966,0.0669885783730849,-0.504355851283021,0.614011336246249,0.952446944995063
"BMS1P1",22.9670384650513,0.280143277559801,0.179849765338048,1.55765161568735,0.119315855934549,0.760878048138853
"BMS1P10",1.96992718236727,0.0489358334948872,0.543433643238626,0.0900493263597946,0.928248017248219,0.994603722282053
"BMS1P11",0,NA,NA,NA,NA,NA
"BMS1P12",0.540395409803306,0.80162462796833,0.599713115718716,1.33668016749581,0.181327058314205,NA
"BMS1P13",0.00732952774870436,0.167930077946517,3.30124425294482,0.0508687225420288,0.959430129025152,NA
"BMS1P14",0,NA,NA,NA,NA,NA
"BMS1P15",0.0680563246392168,-0.49263446105237,3.30090677383761,-0.149242161262142,0.881362552623638,NA
"BMS1P16",0.082403572686228,0.29752271377763,3.30124425294482,0.0901244170322233,0.928188346186537,NA
"BMS1P17",0,NA,NA,NA,NA,NA
"BMS1P19",0,NA,NA,NA,NA,NA
"BMS1P2",1.42368795274163,0.556604181188716,0.439074341760791,1.26767640066737,0.204913535764265,0.831788256300343
"BMS1P21",0,NA,NA,NA,NA,NA
"BMS1P22",0.0210257597636681,-0.0208866557831758,3.30124425294482,-0.00632690409518901,0.994951894583828,NA
"BMS1P23",0.805251787888609,0.808982395413361,0.531448574502627,1.52222140433902,0.127953613663339,NA
"BMS1P3",0,NA,NA,NA,NA,NA
"BMS1P4",32.6683932527081,0.0831099018989226,0.101096763720925,0.822082714025796,0.411029822857877,0.903294751703572
"BMS1P4-AGAP5",0,NA,NA,NA,NA,NA
"BMS1P7",0.337329921252867,-0.785428970361817,1.40774699368725,-0.557933331688087,0.576889909779236,NA
"BMS1P8",2.36637048485346,-1.97822428545373,0.794700199129047,-2.48927115863539,0.0128005295227195,0.46560525999155
"BMS1P9",0.00687167871122063,0,3.30124425294482,0,1,NA
"BMT2",262.745010153014,-0.100461500990416,0.0910350254711673,-1.10354778801303,0.269789350789464,0.852487111269632
"BMX",0.243040531195568,0.731520083024589,1.06026016392307,0.689943947641955,0.490229437301903,NA
"BNC1",0.267471536136017,0.743880714648349,1.12458153056352,0.661473352025973,0.508308798568226,NA
"BNC2",3.07289768927184,-1.15989717884977,0.553550089978289,-2.09537890039051,0.0361373236464087,0.602798070585923
"BNC2-AS1",0.0321931203080137,-0.119712412266719,3.30124425294482,-0.0362628158034447,0.971072799116801,NA
"BNIP1",288.238207139067,0.0514329036944018,0.0471320883375732,1.09125026088437,0.275162777471504,0.854702120338206
"BNIP2",1283.19361351109,-0.123053711626416,0.0622223302376769,-1.97764550373436,0.0479687120832131,0.64347872091058
"BNIP3",1792.04921241398,0.14218538120229,0.161090334529176,0.882643776349835,0.377428768434343,0.891596820302757
"BNIP3L",1760.41983955981,0.108779735670703,0.146448527104986,0.742784771011872,0.457611996998182,0.913827210285499
"BNIP3P1",13.4877625676767,0.253040027110188,0.208634856555136,1.21283677755599,0.225192231235539,0.837228446240835
"BNIP3P10",1.04997097352348,0.178775089354454,0.458616183663378,0.389814175170221,0.696673961074431,NA
"BNIP3P11",13.9915053045852,0.0854451392276973,0.176447566378143,0.484252296484388,0.628206826389427,0.954952928639572
"BNIP3P13",0.0694813311776321,0.18894984875208,3.30124425294482,0.0572359493192695,0.954357241670055,NA
"BNIP3P15",0.0580245549656938,0.186512041809358,3.30124425294482,0.0564974983729188,0.954945488353139,NA
"BNIP3P16",0.755770055284546,0.561451027555131,0.576200237469194,0.974402631316424,0.329856663490477,NA
"BNIP3P17",2.61510980309045,-0.240468744605862,0.372058069930543,-0.646320464573591,0.51807183725033,0.93030983330237
"BNIP3P18",0.150956560247515,-0.296162493237499,2.79947127629728,-0.105792295761369,0.915747149578298,NA
"BNIP3P19",0.0460731120148813,0.293868024936267,3.30124425294482,0.0890173529796004,0.92906811918461,NA
"BNIP3P2",0,NA,NA,NA,NA,NA
"BNIP3P20",0.0771170642022056,-0.195628475091804,3.05443854882359,-0.0640472780724792,0.948932581598772,NA
"BNIP3P22",0.600677284257088,0.980959258783391,0.62419380051469,1.57156200201688,0.116052164595236,NA
"BNIP3P23",0,NA,NA,NA,NA,NA
"BNIP3P24",1.77299370494748,0.0516390137798633,0.343656469636494,0.150263470478193,0.88055675205348,0.988619417864365
"BNIP3P25",1.06327879749614,0.111836488626398,0.479390828226508,0.233288753229039,0.815537191323072,NA
"BNIP3P26",1.05804124463443,0.832918094132157,0.418211828317014,1.99161773468728,0.0464130160173287,NA
